bu,database,schema,tabela,fqn,om_url,snowflake_url,tem_descricao,tem_owner,testes_total,testes_falha,testes_sucesso,testes_sem_execucao
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,ASSET_raw__stream_Snel_Consolidado,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream_Snel_Consolidado,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream_Snel_Consolidado,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/ASSET_raw__stream_Snel_Consolidado,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,ASSET_raw__stream__airbyte_connection_test_1ebf398b44a64461946568087d61c4f3,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_1ebf398b44a64461946568087d61c4f3,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_1ebf398b44a64461946568087d61c4f3,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/ASSET_raw__stream__airbyte_connection_test_1ebf398b44a64461946568087d61c4f3,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,ASSET_raw__stream__airbyte_connection_test_39821d67e7ec4e388cd9c233a6791c5b,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_39821d67e7ec4e388cd9c233a6791c5b,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_39821d67e7ec4e388cd9c233a6791c5b,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/ASSET_raw__stream__airbyte_connection_test_39821d67e7ec4e388cd9c233a6791c5b,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,ASSET_raw__stream__airbyte_connection_test_46b986f11ef347bb9db8e82c9a287b3c,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_46b986f11ef347bb9db8e82c9a287b3c,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_46b986f11ef347bb9db8e82c9a287b3c,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/ASSET_raw__stream__airbyte_connection_test_46b986f11ef347bb9db8e82c9a287b3c,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,ASSET_raw__stream__airbyte_connection_test_608b3a2abc234792a9494da9f3fe6036,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_608b3a2abc234792a9494da9f3fe6036,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_608b3a2abc234792a9494da9f3fe6036,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/ASSET_raw__stream__airbyte_connection_test_608b3a2abc234792a9494da9f3fe6036,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,ASSET_raw__stream__airbyte_connection_test_b3b64e82d24b4da0be98e9b03065384b,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_b3b64e82d24b4da0be98e9b03065384b,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.ASSET_raw__stream__airbyte_connection_test_b3b64e82d24b4da0be98e9b03065384b,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/ASSET_raw__stream__airbyte_connection_test_b3b64e82d24b4da0be98e9b03065384b,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_Classificacoes,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Classificacoes,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Classificacoes,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_Classificacoes,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_Classificacoes_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Classificacoes_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Classificacoes_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_Classificacoes_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_Regras,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Regras,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Regras,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_Regras,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_RegrasPorConcentracao_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_Regras_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Regras_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_Regras_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_Regras_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_ResultadoEnquadramentoHist,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_ResultadoEnquadramentoHist,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_ResultadoEnquadramentoHist,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_ResultadoEnquadramentoHist,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_TiposDePerfil,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_TiposDePerfil,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_TiposDePerfil,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_TiposDePerfil,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxEnq_TiposDePerfil_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_TiposDePerfil_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxEnq_TiposDePerfil_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxEnq_TiposDePerfil_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxMTT_MemoriaExecucoes,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxMTT_MemoriaExecucoes,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxMTT_MemoriaExecucoes,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxMTT_MemoriaExecucoes,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_NxMTT_MemoriaExecucoes_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxMTT_MemoriaExecucoes_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_NxMTT_MemoriaExecucoes_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_NxMTT_MemoriaExecucoes_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Boletos,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Boletos,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Boletos,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Boletos,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Boletos_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Boletos_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Boletos_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Boletos_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_CodigosGeraisItensPortf_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_ComitentesDaOrdem_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_DetalheLogExecCompliance,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_DetalheLogExecCompliance,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_DetalheLogExecCompliance,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_DetalheLogExecCompliance,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_IPPers_Controle,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_IPPers_Controle,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_IPPers_Controle,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_IPPers_Controle,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_IPPers_Controle_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_IPPers_Controle_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_IPPers_Controle_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_IPPers_Controle_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_LogOrdem,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_LogOrdem,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_LogOrdem,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_LogOrdem,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_LogOrdem_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_LogOrdem_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_LogOrdem_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_LogOrdem_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_NegEst_Classes,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegEst_Classes,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegEst_Classes,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_NegEst_Classes,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_NegEst_Classes_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegEst_Classes_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegEst_Classes_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_NegEst_Classes_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_NegPers_AtributosFixos_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Ordens,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Ordens,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Ordens,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Ordens,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Ordens_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Ordens_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Ordens_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Ordens_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Portfolios,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Portfolios,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Portfolios,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Portfolios,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Portfolios_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Portfolios_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Portfolios_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Portfolios_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_StatusDasOrdens,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_StatusDasOrdens,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_StatusDasOrdens,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_StatusDasOrdens,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_StatusDasOrdens_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_StatusDasOrdens_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_StatusDasOrdens_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_StatusDasOrdens_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Usuarios,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Usuarios,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Usuarios,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Usuarios,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,NEXXUS_raw__stream_tNxOMS_Usuarios_airbyte_tmp,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Usuarios_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.NEXXUS_raw__stream_tNxOMS_Usuarios_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/NEXXUS_raw__stream_tNxOMS_Usuarios_airbyte_tmp,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_0d3c07f3face41d8b650a195e878cf33,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_0d3c07f3face41d8b650a195e878cf33,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_0d3c07f3face41d8b650a195e878cf33,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_0d3c07f3face41d8b650a195e878cf33,Não,Sim,0,0,0,0
A REVISAR,RAW_SUNO_LEGADO,airbyte_internal,PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_1da544bb77aa47f6b2a578cdc43555d8,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_1da544bb77aa47f6b2a578cdc43555d8,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_1da544bb77aa47f6b2a578cdc43555d8,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/PROJ_IA_WA_RS_raw__stream__airbyte_connection_test_1da544bb77aa47f6b2a578cdc43555d8,Não,Sim,0,0,0,0
